note_id,application_id,creation_date,note_text
92604,387975,2021-09-24,Note text 92604
92605,184326,2023-11-07,Note text 92605
92606,320160,2021-02-26,Note text 92606
92607,61439,2023-06-28,Note text 92607
92608,247939,2022-11-13,Note text 92608
92609,312335,2020-10-19,Note text 92609
92610,426017,2022-09-24,Note text 92610
92611,167338,2021-11-30,Note text 92611
92612,331598,2021-06-08,Note text 92612
92613,378847,2022-09-11,Note text 92613
92614,354538,2023-11-18,Note text 92614
92615,235551,2020-06-13,Note text 92615
92616,30960,2023-05-18,Note text 92616
92617,239942,2022-11-30,Note text 92617
92618,5589,2022-11-06,Note text 92618
92619,379420,2020-05-19,Note text 92619
92620,107772,2020-05-28,Note text 92620
92621,144303,2023-04-04,Note text 92621
92622,369841,2020-09-06,Note text 92622
92623,461615,2020-08-15,Note text 92623
92624,28680,2021-06-08,Note text 92624
92625,308802,2021-02-07,Note text 92625
92626,285629,2022-03-26,Note text 92626
92627,205691,2022-09-22,Note text 92627
92628,78740,2020-04-09,Note text 92628
92629,288767,2022-01-02,Note text 92629
92630,453771,2021-12-16,Note text 92630
92631,73627,2020-03-27,Note text 92631
92632,227446,2020-04-05,Note text 92632
92633,1639,2023-03-24,Note text 92633
92634,355348,2020-03-13,Note text 92634
92635,151881,2023-09-10,Note text 92635
92636,405366,2020-05-29,Note text 92636
92637,398111,2020-07-07,Note text 92637
92638,89724,2020-05-11,Note text 92638
92639,34573,2022-04-01,Note text 92639
92640,109052,2023-01-06,Note text 92640
92641,399344,2022-03-19,Note text 92641
92642,436735,2022-11-07,Note text 92642
92643,4820,2022-12-24,Note text 92643
92644,345811,2020-05-01,Note text 92644
92645,247665,2020-12-10,Note text 92645
92646,77008,2022-03-12,Note text 92646
92647,46209,2021-10-08,Note text 92647
92648,363207,2022-06-25,Note text 92648
92649,386853,2022-07-24,Note text 92649
92650,56538,2022-05-24,Note text 92650
92651,34636,2023-02-20,Note text 92651
92652,226139,2022-05-13,Note text 92652
92653,94523,2022-10-31,Note text 92653
92654,414979,2023-03-29,Note text 92654
92655,147306,2020-05-10,Note text 92655
92656,411189,2023-11-28,Note text 92656
92657,401347,2020-09-25,Note text 92657
92658,303348,2023-07-28,Note text 92658
92659,245626,2020-05-14,Note text 92659
92660,10607,2023-09-05,Note text 92660
92661,422858,2021-08-02,Note text 92661
92662,105747,2022-09-30,Note text 92662
92663,441045,2023-06-08,Note text 92663
92664,265153,2020-05-01,Note text 92664
92665,278242,2020-07-17,Note text 92665
92666,427490,2021-03-26,Note text 92666
92667,10286,2020-03-21,Note text 92667
92668,390360,2023-03-14,Note text 92668
92669,255291,2022-07-31,Note text 92669
92670,289910,2020-05-18,Note text 92670
92671,86459,2022-06-13,Note text 92671
92672,477961,2022-01-07,Note text 92672
92673,81022,2021-06-17,Note text 92673
92674,167147,2020-06-26,Note text 92674
92675,396488,2020-10-12,Note text 92675
92676,375067,2023-11-04,Note text 92676
92677,42656,2023-05-29,Note text 92677
92678,257699,2020-07-30,Note text 92678
92679,418180,2023-04-21,Note text 92679
92680,423571,2020-01-30,Note text 92680
92681,380479,2021-06-24,Note text 92681
92682,131183,2023-02-15,Note text 92682
92683,293999,2022-10-28,Note text 92683
92684,78728,2022-01-23,Note text 92684
92685,185699,2020-08-04,Note text 92685
92686,50986,2021-04-18,Note text 92686
92687,398402,2022-10-08,Note text 92687
92688,494339,2022-12-21,Note text 92688
92689,434528,2020-07-31,Note text 92689
92690,438597,2023-03-24,Note text 92690
92691,243997,2020-08-13,Note text 92691
92692,353638,2021-03-07,Note text 92692
92693,67053,2023-11-20,Note text 92693
92694,370736,2020-07-10,Note text 92694
92695,413024,2020-10-26,Note text 92695
92696,175467,2022-12-16,Note text 92696
92697,444873,2023-02-06,Note text 92697
92698,106909,2022-01-01,Note text 92698
92699,217350,2021-11-05,Note text 92699
92700,159726,2022-02-21,Note text 92700
92701,81769,2020-05-06,Note text 92701
92702,310734,2022-09-17,Note text 92702
92703,115158,2022-02-02,Note text 92703
92704,469172,2023-03-05,Note text 92704
92705,268055,2023-02-27,Note text 92705
92706,422060,2020-09-18,Note text 92706
92707,261177,2022-04-22,Note text 92707
92708,138506,2023-07-14,Note text 92708
92709,432959,2022-03-17,Note text 92709
92710,392477,2020-04-28,Note text 92710
92711,65297,2023-04-14,Note text 92711
92712,279703,2023-05-23,Note text 92712
92713,371131,2022-10-13,Note text 92713
92714,389281,2021-05-01,Note text 92714
92715,348093,2022-04-10,Note text 92715
92716,451416,2020-05-30,Note text 92716
92717,165118,2021-05-25,Note text 92717
92718,355110,2022-10-11,Note text 92718
92719,298975,2023-01-17,Note text 92719
92720,250349,2023-02-22,Note text 92720
92721,48849,2022-04-20,Note text 92721
92722,359705,2021-07-07,Note text 92722
92723,12063,2022-02-18,Note text 92723
92724,231877,2022-01-18,Note text 92724
92725,320129,2021-06-06,Note text 92725
92726,76962,2020-07-16,Note text 92726
92727,280915,2020-03-10,Note text 92727
92728,157702,2020-12-25,Note text 92728
92729,274699,2022-02-12,Note text 92729
92730,71130,2021-04-12,Note text 92730
92731,133232,2021-05-20,Note text 92731
92732,301473,2021-07-07,Note text 92732
92733,305634,2020-07-15,Note text 92733
92734,337579,2022-03-29,Note text 92734
92735,60736,2020-08-12,Note text 92735
92736,257767,2021-02-05,Note text 92736
92737,356919,2021-12-29,Note text 92737
92738,89504,2023-02-02,Note text 92738
92739,192973,2022-04-28,Note text 92739
92740,297457,2022-09-18,Note text 92740
92741,260322,2021-02-27,Note text 92741
92742,462267,2021-09-02,Note text 92742
92743,18732,2021-04-25,Note text 92743
92744,451959,2020-02-19,Note text 92744
92745,72133,2021-06-24,Note text 92745
92746,401999,2020-11-12,Note text 92746
92747,97935,2023-10-27,Note text 92747
92748,440276,2023-04-29,Note text 92748
92749,383340,2020-12-01,Note text 92749
92750,125335,2023-09-06,Note text 92750
92751,334606,2023-07-25,Note text 92751
92752,178537,2020-01-23,Note text 92752
92753,391775,2021-04-03,Note text 92753
92754,39800,2021-12-01,Note text 92754
92755,30221,2021-05-23,Note text 92755
92756,23475,2022-01-08,Note text 92756
92757,498062,2021-09-25,Note text 92757
92758,26590,2023-08-25,Note text 92758
92759,375890,2021-09-12,Note text 92759
92760,466766,2021-02-19,Note text 92760
92761,491173,2021-03-20,Note text 92761
92762,50393,2023-06-18,Note text 92762
92763,458963,2023-01-06,Note text 92763
92764,32844,2020-01-15,Note text 92764
92765,204258,2021-05-26,Note text 92765
92766,124595,2022-04-15,Note text 92766
92767,283935,2020-10-14,Note text 92767
92768,187583,2021-02-10,Note text 92768
92769,489236,2020-05-18,Note text 92769
92770,57575,2022-03-16,Note text 92770
92771,20452,2022-03-20,Note text 92771
92772,367730,2020-02-05,Note text 92772
92773,128674,2023-05-04,Note text 92773
92774,297154,2023-09-07,Note text 92774
92775,292789,2023-04-29,Note text 92775
92776,24046,2022-12-15,Note text 92776
92777,248129,2021-06-06,Note text 92777
92778,230081,2021-09-19,Note text 92778
92779,72824,2022-03-29,Note text 92779
92780,460991,2022-08-12,Note text 92780
92781,446511,2023-07-05,Note text 92781
92782,482267,2020-12-02,Note text 92782
92783,122336,2021-09-23,Note text 92783
92784,126149,2023-02-05,Note text 92784
92785,303460,2021-02-22,Note text 92785
92786,60357,2020-08-11,Note text 92786
92787,133415,2020-09-07,Note text 92787
92788,44089,2023-12-27,Note text 92788
92789,115051,2022-01-12,Note text 92789
92790,180881,2023-05-31,Note text 92790
92791,165533,2020-12-29,Note text 92791
92792,479726,2021-07-02,Note text 92792
92793,225773,2023-07-03,Note text 92793
92794,18263,2021-10-12,Note text 92794
92795,403352,2020-04-11,Note text 92795
92796,265785,2020-11-20,Note text 92796
92797,237979,2023-09-26,Note text 92797
92798,147312,2023-07-25,Note text 92798
92799,269896,2020-09-24,Note text 92799
92800,238377,2021-03-07,Note text 92800
92801,267500,2021-06-11,Note text 92801
92802,161318,2020-03-07,Note text 92802
92803,279231,2020-02-04,Note text 92803
92804,381078,2023-02-19,Note text 92804
92805,266804,2022-07-14,Note text 92805
92806,68338,2023-07-15,Note text 92806
92807,76504,2023-03-18,Note text 92807
92808,406581,2023-02-23,Note text 92808
92809,211153,2023-04-11,Note text 92809
92810,436131,2023-12-30,Note text 92810
92811,283986,2022-01-19,Note text 92811
92812,276689,2021-05-02,Note text 92812
92813,131988,2023-06-21,Note text 92813
92814,485201,2022-08-10,Note text 92814
92815,101931,2021-12-25,Note text 92815
92816,295804,2023-11-10,Note text 92816
92817,416308,2021-05-08,Note text 92817
92818,323263,2023-12-31,Note text 92818
92819,491701,2020-07-25,Note text 92819
92820,413358,2021-06-28,Note text 92820
92821,220971,2023-12-28,Note text 92821
92822,83484,2022-06-25,Note text 92822
92823,68982,2023-12-26,Note text 92823
92824,348645,2021-04-18,Note text 92824
92825,151697,2021-03-01,Note text 92825
92826,1148,2020-05-02,Note text 92826
92827,135164,2023-01-26,Note text 92827
92828,57892,2023-11-04,Note text 92828
92829,172899,2020-02-23,Note text 92829
92830,347334,2020-01-11,Note text 92830
92831,421913,2022-11-06,Note text 92831
92832,206720,2021-12-22,Note text 92832
92833,291257,2021-07-30,Note text 92833
92834,82966,2020-05-07,Note text 92834
92835,154139,2022-04-23,Note text 92835
92836,427357,2023-02-12,Note text 92836
92837,161911,2020-12-08,Note text 92837
92838,376188,2022-12-31,Note text 92838
92839,487053,2023-01-29,Note text 92839
92840,415182,2023-08-18,Note text 92840
92841,275431,2020-05-02,Note text 92841
92842,463496,2023-03-27,Note text 92842
92843,1043,2023-01-25,Note text 92843
92844,373367,2020-01-03,Note text 92844
92845,179186,2020-07-24,Note text 92845
92846,126142,2022-01-01,Note text 92846
92847,89093,2021-05-21,Note text 92847
92848,64409,2021-12-09,Note text 92848
92849,322279,2023-03-28,Note text 92849
92850,188586,2023-06-28,Note text 92850
92851,448888,2023-04-09,Note text 92851
92852,301291,2023-08-22,Note text 92852
92853,224815,2020-01-04,Note text 92853
92854,243926,2022-10-13,Note text 92854
92855,53194,2023-10-01,Note text 92855
92856,471929,2020-04-15,Note text 92856
92857,346664,2023-02-13,Note text 92857
92858,34784,2022-03-17,Note text 92858
92859,207613,2022-08-11,Note text 92859
92860,75416,2023-02-12,Note text 92860
92861,227216,2021-02-04,Note text 92861
92862,161037,2022-08-01,Note text 92862
92863,140174,2021-11-21,Note text 92863
92864,153640,2023-02-16,Note text 92864
92865,105564,2023-01-15,Note text 92865
92866,30678,2020-11-19,Note text 92866
92867,341555,2020-04-19,Note text 92867
92868,385926,2021-02-20,Note text 92868
92869,496648,2023-10-23,Note text 92869
92870,476867,2020-09-24,Note text 92870
92871,387933,2023-05-07,Note text 92871
92872,491452,2023-07-23,Note text 92872
92873,143017,2023-10-01,Note text 92873
92874,68760,2021-02-08,Note text 92874
92875,64103,2023-02-07,Note text 92875
92876,92265,2020-01-04,Note text 92876
92877,56782,2020-03-16,Note text 92877
92878,234020,2021-04-05,Note text 92878
92879,132877,2023-05-02,Note text 92879
92880,98624,2022-03-20,Note text 92880
92881,224569,2022-09-23,Note text 92881
92882,21674,2023-10-03,Note text 92882
92883,265084,2023-01-22,Note text 92883
92884,265840,2020-06-06,Note text 92884
92885,251763,2020-12-17,Note text 92885
92886,221152,2022-02-13,Note text 92886
92887,325301,2023-09-07,Note text 92887
92888,202084,2020-09-15,Note text 92888
92889,4486,2020-03-22,Note text 92889
92890,486697,2021-05-10,Note text 92890
92891,18422,2023-10-31,Note text 92891
92892,242747,2022-09-09,Note text 92892
92893,10143,2021-08-24,Note text 92893
92894,161516,2023-05-12,Note text 92894
92895,82192,2022-02-25,Note text 92895
92896,115524,2021-01-13,Note text 92896
92897,239235,2023-03-08,Note text 92897
92898,166486,2020-01-05,Note text 92898
92899,268611,2021-02-06,Note text 92899
92900,494329,2020-03-15,Note text 92900
92901,52963,2021-02-27,Note text 92901
92902,149437,2021-02-15,Note text 92902
92903,344008,2022-10-23,Note text 92903
92904,317057,2021-04-25,Note text 92904
92905,340791,2022-10-10,Note text 92905
92906,71491,2021-05-21,Note text 92906
92907,285983,2021-05-21,Note text 92907
92908,318063,2021-10-12,Note text 92908
92909,265443,2021-07-07,Note text 92909
92910,306075,2023-09-05,Note text 92910
92911,414292,2021-10-23,Note text 92911
92912,451071,2020-12-29,Note text 92912
92913,287689,2021-12-03,Note text 92913
92914,278919,2023-08-20,Note text 92914
92915,484168,2020-12-11,Note text 92915
92916,483707,2021-07-14,Note text 92916
92917,365581,2020-02-17,Note text 92917
92918,120051,2020-04-10,Note text 92918
92919,268393,2022-06-18,Note text 92919
92920,355095,2021-05-01,Note text 92920
92921,455329,2023-11-01,Note text 92921
92922,39232,2020-03-04,Note text 92922
92923,450980,2023-04-15,Note text 92923
92924,488210,2022-07-25,Note text 92924
92925,139543,2023-12-03,Note text 92925
92926,246757,2023-07-12,Note text 92926
92927,141449,2023-02-18,Note text 92927
92928,410801,2020-01-25,Note text 92928
92929,244283,2020-10-06,Note text 92929
92930,260594,2021-01-30,Note text 92930
92931,447209,2020-11-24,Note text 92931
92932,220318,2022-04-03,Note text 92932
92933,161965,2023-11-03,Note text 92933
92934,216668,2022-10-03,Note text 92934
92935,419508,2021-02-25,Note text 92935
92936,31441,2022-09-27,Note text 92936
92937,139273,2021-02-15,Note text 92937
92938,452338,2020-11-18,Note text 92938
92939,173301,2023-07-14,Note text 92939
92940,76361,2021-05-23,Note text 92940
92941,327624,2023-06-20,Note text 92941
92942,38146,2020-02-25,Note text 92942
92943,292324,2020-01-24,Note text 92943
92944,187876,2020-07-22,Note text 92944
92945,41081,2023-09-15,Note text 92945
92946,56061,2020-06-28,Note text 92946
92947,366986,2020-05-10,Note text 92947
92948,438353,2020-09-11,Note text 92948
92949,353549,2021-08-05,Note text 92949
92950,159965,2021-08-22,Note text 92950
92951,86142,2021-10-11,Note text 92951
92952,150638,2020-12-13,Note text 92952
92953,221051,2022-04-18,Note text 92953
92954,258757,2022-04-01,Note text 92954
92955,14086,2020-05-02,Note text 92955
92956,382433,2020-07-25,Note text 92956
92957,75005,2020-07-12,Note text 92957
92958,325153,2023-06-12,Note text 92958
92959,187222,2022-06-01,Note text 92959
92960,434896,2021-06-09,Note text 92960
92961,106645,2023-03-15,Note text 92961
92962,167414,2022-01-18,Note text 92962
92963,41581,2022-02-24,Note text 92963
92964,4530,2021-08-23,Note text 92964
92965,49524,2023-04-20,Note text 92965
92966,230425,2022-04-02,Note text 92966
92967,403959,2022-04-03,Note text 92967
92968,191616,2020-03-29,Note text 92968
92969,442603,2020-01-22,Note text 92969
92970,281155,2020-10-30,Note text 92970
92971,12637,2022-01-01,Note text 92971
92972,138880,2020-05-10,Note text 92972
92973,273545,2022-08-09,Note text 92973
92974,398265,2021-11-16,Note text 92974
92975,487289,2021-04-12,Note text 92975
92976,94005,2023-04-25,Note text 92976
92977,184266,2022-12-19,Note text 92977
92978,206425,2020-06-15,Note text 92978
92979,384721,2022-08-20,Note text 92979
92980,161788,2022-10-13,Note text 92980
92981,289471,2020-01-27,Note text 92981
92982,430734,2022-12-26,Note text 92982
92983,440620,2023-05-26,Note text 92983
92984,109118,2023-01-21,Note text 92984
92985,383517,2020-05-08,Note text 92985
92986,326867,2023-07-25,Note text 92986
92987,295234,2022-06-13,Note text 92987
92988,186747,2020-10-23,Note text 92988
92989,344261,2020-06-18,Note text 92989
92990,400619,2020-07-06,Note text 92990
92991,148123,2021-08-09,Note text 92991
92992,34670,2023-06-12,Note text 92992
92993,105071,2022-09-01,Note text 92993
92994,249476,2021-02-04,Note text 92994
92995,138719,2020-07-12,Note text 92995
92996,334558,2023-07-26,Note text 92996
92997,181347,2022-02-09,Note text 92997
92998,16731,2023-04-22,Note text 92998
92999,204520,2020-03-04,Note text 92999
93000,339221,2023-03-27,Note text 93000
93001,107134,2022-10-19,Note text 93001
93002,401356,2022-06-21,Note text 93002
93003,213410,2020-07-27,Note text 93003
93004,31053,2020-02-29,Note text 93004
93005,328180,2020-10-26,Note text 93005
93006,19985,2022-12-19,Note text 93006
93007,323994,2023-10-19,Note text 93007
93008,402396,2021-08-01,Note text 93008
93009,190466,2022-11-21,Note text 93009
93010,114795,2021-05-16,Note text 93010
93011,197342,2022-11-28,Note text 93011
93012,237008,2022-01-22,Note text 93012
93013,195749,2023-07-30,Note text 93013
93014,214924,2023-06-13,Note text 93014
93015,369135,2021-12-05,Note text 93015
93016,428514,2022-07-17,Note text 93016
93017,286313,2021-08-12,Note text 93017
93018,373386,2023-06-07,Note text 93018
93019,199402,2022-02-03,Note text 93019
93020,248335,2022-06-06,Note text 93020
93021,339227,2023-09-06,Note text 93021
93022,426743,2023-01-09,Note text 93022
93023,486960,2023-01-10,Note text 93023
93024,133543,2020-08-10,Note text 93024
93025,497624,2021-09-16,Note text 93025
93026,294560,2023-09-16,Note text 93026
93027,360762,2020-03-21,Note text 93027
93028,231588,2021-03-15,Note text 93028
93029,402553,2022-12-02,Note text 93029
93030,290880,2020-12-10,Note text 93030
93031,140563,2023-12-07,Note text 93031
93032,463255,2022-11-08,Note text 93032
93033,237417,2023-11-26,Note text 93033
93034,143494,2022-04-07,Note text 93034
93035,31787,2020-10-24,Note text 93035
93036,245739,2023-09-02,Note text 93036
